"","geneID","Symbol","H1","H2","H3","H4","CM1","CM2","CM3","CM4","CS1","CS2","CS3","CS4","CI1","CI2","CI3","CI4"
"ISY1","ISY1","ISY1",123.759753795829,122.702525126025,76.3769410094996,53.9251062221962,66.3613162590883,64.9235252236055,66.8295461859163,48.0448722717634,58.1560633607453,67.1450475476567,49.7326400693833,57.5851590971673,126.857906001816,61.7441805686394,85.4841155584412,115.837175844093
"CNBP","CNBP","CNBP",165.447249811266,177.918661432737,381.884705047498,309.570054238534,383.032860512983,344.966790740351,178.212123162444,285.672213507783,214.821376903977,330.812185478699,277.577525968651,317.711222605061,250.832677776319,228.545623597352,276.435646416258,314.251348329519
"COPG1","COPG1","COPG1",27.3574192601305,18.4053787689038,32.0290397781773,9.98613078188818,63.4507322126371,23.256188139799,15.469802357851,23.3731811051822,18.9897349749372,24.0193666024138,22.5531739849529,10.921323277049,23.0650738185121,21.1957634787867,18.8731164219935,17.2035409669445
"HMCES","HMCES","HMCES",42.9902302659194,44.4796653581842,128.116159112709,94.8682424279377,79.1678860634738,97.8697917549873,68.6859224688585,85.7016640523348,52.2217711810774,63.3237846790909,97.7304206014626,63.5422445210122,31.7144765004541,36.8621973544116,41.0767828008094,43.582303782926
"H1FX","H1FX","H1FX",152.419907306441,147.24303015123,170.000288053402,155.783640197456,384.779210940854,224.809818684723,173.261786407931,226.590005714128,339.441512677003,236.918297851081,368.946794933332,142.473626386957,181.637456320782,367.700418610256,577.295325849213,247.730989924
"MBD4","MBD4","MBD4",83.374992030874,127.303869818251,29.5652674875482,64.9098500822732,33.1806581295442,54.2644389928643,65.5919619972883,60.3807178550541,55.7823464888781,46.9469438138088,60.1417972932077,31.7711222605061,77.8446241374782,67.2735101718012,87.7044821963228,52.757525631963
"IFT122","IFT122","IFT122",16.9355452562713,15.3378156407532,9.85508916251608,10.984743860077,2.91058404645124,2.90702351747487,7.42550513176848,3.24627515349753,13.0554427952693,8.18842043264106,6.36115163678159,9.92847570640816,8.64940268194202,16.5879888094852,8.88146655152636,13.7628327735556
"PLXND1","PLXND1","PLXND1",158.933578558853,131.905214510477,17.2464060344031,32.954231580231,31.4343077016734,45.5433684404396,37.1275256588424,36.3582817191723,96.1355333106197,28.9324188619984,32.3840446963426,12.4105946330102,239.300140867063,47.9208565607351,46.6276993955134,146.803549584593
"TMCC1","TMCC1","TMCC1",52.1093700192962,42.9458837941088,22.1739506156612,34.9514577366086,23.8667891809002,28.1012273355904,27.8456442441318,20.7761609823842,9.49486748746862,16.3768408652821,30.6491851590386,81.4135007925469,51.8964160916521,27.6466480158087,24.4240330166975,32.1132764716296
"PIK3R4","PIK3R4","PIK3R4",29.9628877610953,26.0742865892804,14.7826337437741,11.9833569382658,20.3740883251587,9.6900783915829,12.9946339805948,19.4776509209852,14.2423012312029,9.28020982365987,18.5051683979101,7.44635677980612,0,6.45088453702203,12.2120165083487,19.4973464292037
"ATP2C1","ATP2C1","ATP2C1",14.3300767553065,4.60134469222595,4.92754458125804,24.9653269547205,23.8667891809002,33.9152743705402,17.3261786407931,28.5672213507783,15.4291596671365,25.657050688942,29.4926121341692,31.2746984751857,40.3638791823961,35.019087486691,59.9498992228029,29.8194710093704
"ASTE1","ASTE1","ASTE1",6.51367125241203,3.06756312815063,0,4.99306539094409,6.40328490219273,8.72107055242461,8.04429722608252,8.44031539909358,2.37371687186715,2.72947347754702,2.31314604973876,4.46781406788367,0,2.76466480158087,8.88146655152636,5.73451365564815
"NUDT16","NUDT16","NUDT16",72.9531180270147,98.1620201008202,433.623923150708,205.714294106897,148.439786369013,80.4276506501381,120.045666296924,196.075019271251,655.145856635335,282.773452273871,127.223032735632,125.595217686063,132.624174456444,362.171089007094,209.82464727981,105.515051263926
"MRPL3","MRPL3","MRPL3",24.7519507591657,18.4053787689038,135.507475984596,75.8945939423502,58.7937977383151,67.8305487410803,56.3100805825776,61.6792279164531,67.6509308482139,53.4976801599216,80.3818252284219,68.5064823742163,17.298805363884,48.8424114945954,41.0767828008094,25.2318600848519
"ACPP","ACPP","ACPP",10.4218740038592,6.13512625630126,34.4928120688063,4.99306539094409,9.31386894864398,17.4421411048492,6.80671303745444,16.8806307981872,30.858319334273,27.8406294709796,10.9874437362591,20.8497989834571,0,27.6466480158087,31.0851329303423,10.3221245801667
"DNAJC13","DNAJC13","DNAJC13",26.0546850096481,53.6823547426361,0,27.9611661892869,20.3740883251587,35.8532900488567,34.6523572815862,35.7090266884728,47.4743374373431,35.4831552081113,30.0708986466039,22.3390703394184,49.0132818643381,44.2346368252939,109.908148575139,9.17522184903704
"NPHP3","NPHP3","NPHP3",3.90820275144722,3.06756312815063,24.6377229062902,24.9653269547205,17.4635042787075,27.1322194964321,4.33154466019828,16.2313757674876,10.6817259234022,13.6473673877351,16.770308860606,13.8998659889714,8.64940268194202,8.29399440474261,4.44073327576318,3.44070819338889
"UBA5","UBA5","UBA5",56.0175727707434,30.6756312815063,19.7101783250322,13.9805830946435,16.299270660127,19.3801567831658,43.9342386962968,25.9702012279802,28.4846024624058,18.5604196473197,21.3966009600835,11.9141708476898,31.7144765004541,19.3526536110661,39.9665994818686,37.8477901272778
"BFSP2","BFSP2","BFSP2",0,0,0,0,1.74635042787075,0,0.61879209431404,3.89553018419704,0,1.09178939101881,0.57828651243469,0,0,0,0,0
"CDV3","CDV3","CDV3",373.88472988845,386.51295414698,1022.46550061104,896.754544213559,442.990891869879,733.538934242826,863.214971568086,707.038728431762,1240.26706555059,923.653824801912,611.827130155902,995.826113352738,201.819395911981,568.599394191799,538.438909686286,544.778797286574
"TOPBP1","TOPBP1","TOPBP1",23.4492165086833,9.2026893844519,0,30.9570054238534,19.7919715158684,26.1632116572738,29.0832284327599,33.7612615963743,42.7269036936088,32.2077870350548,39.9017693579936,41.6995979669143,28.8313422731401,51.6070762961762,87.7044821963228,28.6725682782408
"TF","TF","TF",1.30273425048241,0,0,0,0,0,0,0,1.18685843593358,0,0,773.428257529196,0,0.92155493386029,6.66109991364477,6.88141638677778
"SRPRB","SRPRB","SRPRB",151.117173055959,131.905214510477,157.681426600257,92.8710162715601,42.4945270781881,54.2644389928643,180.6872915397,136.992811477596,119.872702029291,106.995360319843,90.2126959398116,246.226197518922,83.6108925921062,69.1166200395217,86.594298877382,114.690273112963
"RAB6B","RAB6B","RAB6B",3.90820275144722,3.06756312815063,2.46377229062902,1.99722615637764,2.32846723716099,10.6590862307412,14.851010263537,2.59702012279802,3.56057530780073,6.55073634611285,2.31314604973876,8.43920435044694,0,4.60777466930145,15.5425664651711,2.29380546225926
"RYK","RYK","RYK",48.201167267849,55.2161363067114,9.85508916251608,26.9625531110981,15.1350370415465,28.1012273355904,29.7020205270739,20.1269059516847,9.49486748746862,16.9227355607915,23.7097470098223,16.8784087008939,92.2602952740482,27.6466480158087,35.5258662061054,69.9610665989075
"AMOTL2","AMOTL2","AMOTL2",0,0,0,0,0,0,0,0,0,0,0,8.43920435044694,0,0,0,0
"ANAPC13","ANAPC13","ANAPC13",28.6601535106129,16.8715972048285,12.3188614531451,35.9500708147975,43.6587606967686,39.7293214054899,17.9449707351072,54.5374225787585,20.1765934108708,39.8503127721865,35.2754772585161,19.8569514128163,63.4289530009082,20.2742085449264,47.7378827144542,38.9946928584074
"CEP63","CEP63","CEP63",16.9355452562713,19.9391603329791,19.7101783250322,24.9653269547205,27.9416068459319,14.5351175873744,25.3704758668756,24.0224361358817,20.1765934108708,22.3816825158856,12.1440167611285,20.3533751981367,14.41567113657,11.0586592063235,19.9832997409343,18.3504436980741
"EPHB1","EPHB1","EPHB1",7.81640550289444,0,0,10.984743860077,4.65693447432199,12.5971019090578,0,0,0,0.545894695509404,1.73485953730407,12.4105946330102,0,0,1.1101833189408,0
"PPP2R3A","PPP2R3A","PPP2R3A",2.60546850096481,1.53378156407532,2.46377229062902,5.99167846913291,0.582116809290248,4.84503919579145,1.85637628294212,1.29851006139901,1.18685843593358,0.545894695509404,2.89143256217345,0.992847570640816,0,0,0,0
"MSL2","MSL2","MSL2",422.085897156299,562.897834015641,840.146351104496,307.572828082156,198.501831967975,87.2107055242461,227.715490707567,118.81367061801,202.952792544642,254.386928107382,101.200139676071,228.354941247388,135.507308683758,82.9399440474261,131.001631635014,279.84426639563
"PCCB","PCCB","PCCB",15.6328110057889,0,4.92754458125804,2.99583923456645,5.82116809290248,8.72107055242461,4.95033675451232,2.59702012279802,11.8685843593358,4.91305225958464,9.25258419895504,8.93562813576734,0,2.76466480158087,2.22036663788159,4.58761092451852
"STAG1","STAG1","STAG1",1.30273425048241,0,12.3188614531451,1.99722615637764,4.65693447432199,6.78305487410803,0.61879209431404,0.649255030699506,0,1.63768408652821,1.73485953730407,2.48211892660204,0,3.68621973544116,1.1101833189408,1.14690273112963
"NCK1","NCK1","NCK1",13.0273425048241,13.8040340766778,7.39131687188706,9.98613078188818,10.4781025672245,5.81404703494974,8.04429722608252,9.08957042979308,8.30800905153504,7.64252573713166,13.8788762984326,9.92847570640816,2.88313422731401,3.68621973544116,11.101833189408,2.29380546225926
"IL20RB","IL20RB","IL20RB",0,4.60134469222595,2.46377229062902,3.99445231275527,0.582116809290248,1.93801567831658,2.47516837725616,4.54478521489654,0,2.72947347754702,1.73485953730407,1.98569514128163,14.41567113657,0,2.22036663788159,0
"DZIP1L","DZIP1L","DZIP1L",0,0,0,0,0,0.96900783915829,0,0,1.18685843593358,5.45894695509404,1.15657302486938,0.992847570640816,0,75.5675045765438,36.6360495250462,1.14690273112963
"DBR1","DBR1","DBR1",3.90820275144722,3.06756312815063,17.2464060344031,5.99167846913291,12.2244529950952,10.6590862307412,6.1879209431404,8.44031539909358,4.74743374373431,6.55073634611285,8.67429768652035,13.8998659889714,11.532536909256,2.76466480158087,16.6527497841119,5.73451365564815
"ARMC8","ARMC8","ARMC8",58.6230412717083,81.2904228959917,27.1014951969192,52.9264931440074,50.0620455989614,61.0474938669723,54.4537042996355,71.4180533769457,41.5400452576752,52.9517854644122,56.6720782185996,41.2031741815939,115.32536909256,81.0968341797055,72.1619157311517,57.3451365564815
"NME9","NME9","NME9",7.81640550289444,6.13512625630126,12.3188614531451,15.9778092510211,10.4781025672245,26.1632116572738,2.47516837725616,0.649255030699506,0,9.82610451916927,3.46971907460814,5.9570854238449,0,10.1371042724632,2.22036663788159,14.9097355046852
"MRAS","MRAS","MRAS",19.5410137572361,19.9391603329791,17.2464060344031,3.99445231275527,11.0602193765147,11.6280940698995,1.23758418862808,0.649255030699506,9.49486748746862,0.545894695509404,0.57828651243469,3.47496649724286,0,1.84310986772058,4.44073327576318,11.4690273112963
"CEP70","CEP70","CEP70",9.11913975337684,16.8715972048285,4.92754458125804,0.998613078188818,0.582116809290248,3.87603135663316,6.1879209431404,1.94776509209852,2.37371687186715,0,5.7828651243469,2.97854271192245,0,8.29399440474261,0,1.14690273112963
"FAIM","FAIM","FAIM",1.30273425048241,0,7.39131687188706,1.99722615637764,2.91058404645124,1.93801567831658,0.61879209431404,3.24627515349753,0,0.545894695509404,2.89143256217345,0.496423785320408,2.88313422731401,0.92155493386029,3.33054995682239,3.44070819338889
"PIK3CB","PIK3CB","PIK3CB",79.4667892794267,107.364709485272,54.2029903938384,67.9056893168396,22.7025555623197,40.6983292446482,76.730219694941,65.5747581006501,100.882967054354,91.7103088455799,43.9497749450364,101.270452205363,92.2602952740482,145.605679549926,146.544198100185,111.249564919574
"MRPS22","MRPS22","MRPS22",27.3574192601305,53.6823547426361,177.391604925289,103.855760131637,78.5857692541835,90.117729041721,81.0617643551392,116.865905525911,98.5092501824869,73.6957838937696,92.5258419895504,83.3991959338285,28.8313422731401,65.4304003040806,69.9415490932701,68.8141638677778
"COPB2","COPB2","COPB2",10.4218740038592,23.0067234611297,29.5652674875482,53.9251062221962,34.9270085574149,55.2334468320226,71.7798829404286,76.6120936225417,64.0903555404132,73.6957838937696,57.2503647310343,127.084489042024,20.1819395911981,59.9010707009189,66.6109991364477,51.6106229008334
"RBP2","RBP2","RBP2",0,0,0,0,0,0,0,0,0,0,0,10.4248994917286,0,0,0,0
"RBP1","RBP1","RBP1",0,0,4.92754458125804,0,0,0,0,0,0,0,0,8.93562813576734,0,0,0,0
"SLC25A36","SLC25A36","SLC25A36",135.48436205017,157.979501099758,39.4203566500643,220.693490279729,74.5109515891518,198.64660702745,178.212123162444,96.7389995742264,173.281331646302,97.7151504961833,91.369268964681,69.9957537301775,141.273577138386,124.409916071139,108.797965256198,99.7805376082778
"ACPL2","ACPL2","ACPL2",26.0546850096481,7.66890782037658,34.4928120688063,32.954231580231,6.98540171148298,5.81404703494974,21.6577233009914,24.0224361358817,22.550310282738,20.198103733848,11.5657302486938,20.8497989834571,66.3120872282222,30.4113128173896,34.4156828871646,10.3221245801667
"ZBTB38","ZBTB38","ZBTB38",92.4941317842508,113.499835741573,59.1305349750965,45.9362015966856,53.5547464547029,45.5433684404396,63.1167936200321,62.9777379778521,26.1108855905387,25.657050688942,58.9852242683384,36.2389363283898,49.0132818643381,28.568202949669,21.0934830598751,56.1982338253519
"RASA2","RASA2","RASA2",173.26365531416,184.053787689038,14.7826337437741,68.9043023950285,56.4653305011541,111.435901503203,112.620161165155,92.8434693900293,47.4743374373431,29.4783135575078,73.4423870792056,24.3247654807,164.338650956898,56.2148509654777,45.5175160765726,97.4867321460186
"RNF7","RNF7","RNF7",56.0175727707434,29.141849717431,118.261069950193,62.9126239258956,131.558398899596,32.9462665313819,40.8402782247266,42.8508320261674,68.8377892841475,46.9469438138088,41.6366288952977,41.2031741815939,34.5976107277681,65.4304003040806,44.4073327576318,37.8477901272778
"ATP1B3","ATP1B3","ATP1B3",371.279261387486,296.019841866536,431.160150860078,209.708746419652,214.801102628102,215.11974029314,226.477906518939,264.246797494699,206.513367852442,180.145249518103,112.18758341233,304.30778040141,472.834013279497,121.645251269558,204.273730685106,526.4283535885
"TFDP2","TFDP2","TFDP2",100.310537287145,116.567398869724,152.753882018999,125.825247851791,64.0328490219273,58.1404703494974,56.9288726768917,74.6643285304432,62.9034971044796,43.6715756407523,115.657302486938,94.8169429961979,57.6626845462802,75.5675045765438,102.136865342553,91.7522184903704
"GK5","GK5","GK5",1.30273425048241,6.13512625630126,0,0.998613078188818,5.82116809290248,9.6900783915829,6.80671303745444,1.94776509209852,3.56057530780073,0,8.67429768652035,0.992847570640816,0,0,3.33054995682239,1.14690273112963
"XRN1","XRN1","XRN1",242.308570589727,332.830599404344,54.2029903938384,135.811378633679,149.604019987594,244.189975467889,188.731588765782,175.298858288867,134.115003260494,162.676619261802,217.435728675443,105.241842487926,285.430288504087,186.154096639779,160.976581246415,161.713285089278
"ATR","ATR","ATR",18.2382795067537,10.7364709485272,24.6377229062902,46.9348146748745,22.1204387530294,41.6673370838065,38.9839019417845,51.291147425261,28.4846024624058,22.3816825158856,43.3714884326017,15.8855611302531,0,12.9017690740441,22.2036663788159,20.6442491603333
"PLS1","PLS1","PLS1",1.30273425048241,0,4.92754458125804,0,1.74635042787075,0,0.61879209431404,2.59702012279802,3.56057530780073,0,0.57828651243469,11.9141708476898,2.88313422731401,11.9802141401838,12.2120165083487,0
"TRPC1","TRPC1","TRPC1",3.90820275144722,1.53378156407532,2.46377229062902,0.998613078188818,0.582116809290248,0,1.85637628294212,0,0,2.18357878203762,2.31314604973876,2.48211892660204,0,0.92155493386029,0,3.44070819338889
"PCOLCE2","PCOLCE2","PCOLCE2",0,0,0,0,0,0,0.61879209431404,0,1.18685843593358,6.00484165060344,0,51.131649888002,31.7144765004541,54.3717410977571,156.535847970652,4.58761092451852
"PAQR9","PAQR9","PAQR9",1.30273425048241,0,0,0,0,0,0,0,0,0,0,5.46066163852449,0,0,1.1101833189408,0
"U2SURP","U2SURP","U2SURP",75.5585865279795,59.8174809989373,113.333525368935,218.696264123351,96.6313903421812,202.522638384083,116.33291373104,145.433126876689,90.2012411309519,133.744200399804,161.341936969278,113.184623053053,28.8313422731401,91.2339384521687,86.594298877382,106.661953995056
"CHST2","CHST2","CHST2",148.511704554994,174.851098304586,396.667338791272,238.668525687128,451.140527199943,344.966790740351,240.091332593848,336.314105902344,474.743374373431,128.28525344471,404.222272191848,220.412160682261,20.1819395911981,95.8417131214702,58.8397159038621,121.571689499741
"SLC9A9","SLC9A9","SLC9A9",1.30273425048241,7.66890782037658,56.6667626844675,16.9764223292099,19.7919715158684,37.7913057271733,20.4201391123633,28.5672213507783,30.858319334273,42.0338915542241,39.9017693579936,5.9570854238449,28.8313422731401,20.2742085449264,21.0934830598751,36.7008873961482
"C3orf58","C3orf58","C3orf58",122.457019545346,141.107903894929,54.2029903938384,72.8987547077837,72.764601161281,136.630105321319,301.970542025252,110.373355218916,148.357304491697,64.9614687656191,61.2983703180771,132.048726895228,654.47146960028,128.09613580658,248.681063442738,420.913302324574
"PLOD2","PLOD2","PLOD2",0,0,7.39131687188706,0,0,0,0,0.649255030699506,0,0,0,207.505142263931,0,0,2.22036663788159,0
"PLSCR4","PLSCR4","PLSCR4",0,0,0,0,1.1642336185805,0,0,0.649255030699506,0,0,0,9.43205192108775,0,0,0,0
"PLSCR1","PLSCR1","PLSCR1",23.4492165086833,61.3512625630126,51.7392181032094,83.8834985678607,249.728111185517,245.158983307047,34.6523572815862,226.590005714128,43.9137621295423,140.840831441426,136.475616934587,42.1960217522347,14.41567113657,143.762569682205,194.282080814639,95.1929266837593
"ZIC4","ZIC4","ZIC4",0,0,0,0,0,0,0,0,0,0,0,17.8712562715347,2.88313422731401,0,0,0
"AGTR1","AGTR1","AGTR1",0,0,0,0,0,0,0,0,0,0,0,9.43205192108775,0,0,0,0
"CPA3","CPA3","CPA3",3.90820275144722,1.53378156407532,0,6.99029154732173,1.1642336185805,0.96900783915829,0.61879209431404,0,0,1.63768408652821,0.57828651243469,0.992847570640816,0,0,0,0
"GYG1","GYG1","GYG1",45.5956987668842,81.2904228959917,19.7101783250322,54.923719300385,59.9580313568956,37.7913057271733,63.1167936200321,114.918140433813,83.0800905153504,139.749042050407,53.2023591439915,80.9170770072265,72.0783556828502,321.622671917241,420.759477878561,118.130981306352
"HLTF","HLTF","HLTF",1.30273425048241,3.06756312815063,0,3.99445231275527,4.65693447432199,0.96900783915829,3.71275256588424,4.54478521489654,2.37371687186715,1.09178939101881,2.31314604973876,1.98569514128163,0,8.29399440474261,4.44073327576318,2.29380546225926
"TM4SF1","TM4SF1","TM4SF1",1.30273425048241,0,0,0,0,0.96900783915829,0.61879209431404,7.79106036839407,0,0.545894695509404,0,312.250560966537,0,0,0,0
"TM4SF4","TM4SF4","TM4SF4",0,0,0,0,0,0,0,0,0,0,0,6.4535092091653,0,0,0,0
"WWTR1","WWTR1","WWTR1",0,0,2.46377229062902,0.998613078188818,0,2.90702351747487,0,1.29851006139901,0,0,1.73485953730407,30.2818509045449,0,0,0,0
"COMMD2","COMMD2","COMMD2",9.11913975337684,10.7364709485272,7.39131687188706,40.9431362057415,35.5091253667052,31.9772586922236,15.469802357851,46.0971071796649,28.4846024624058,20.7439984293574,21.3966009600835,18.3676800568551,5.76626845462802,32.2544226851101,36.6360495250462,26.3787628159815
"RNF13","RNF13","RNF13",27.3574192601305,39.8783206659582,14.7826337437741,47.9334277530633,41.3302934596076,83.334674167613,32.7959809986441,54.5374225787585,51.0349127451438,46.9469438138088,39.3234828455589,51.6280736733224,51.8964160916521,63.58729043636,18.8731164219935,40.1415955895371
"PFN2","PFN2","PFN2",0,0,7.39131687188706,4.99306539094409,7.56751852077323,12.5971019090578,2.47516837725616,3.24627515349753,2.37371687186715,19.6522090383385,5.7828651243469,46.1674120347979,0,7.37243947088232,8.88146655152636,0
"TSC22D2","TSC22D2","TSC22D2",15.6328110057889,18.4053787689038,24.6377229062902,32.954231580231,90.8102222492788,75.5826114543466,12.9946339805948,31.8134965042758,14.2423012312029,21.2898931248668,38.1669098206895,29.7854271192245,40.3638791823961,23.9604282803675,12.2120165083487,14.9097355046852
"SERP1","SERP1","SERP1",308.74801736433,274.546899969482,522.319725613352,386.463261259073,810.888715341316,392.448174859108,331.053770458011,439.545655783566,344.188946420737,493.488804740501,304.756992053082,353.950158933451,426.703865642473,262.643156150183,393.004894905041,331.454889296463
"EIF2A","EIF2A","EIF2A",16.9355452562713,6.13512625630126,29.5652674875482,27.9611661892869,20.9562051344489,23.256188139799,21.6577233009914,15.5821207367881,15.4291596671365,14.1932620832445,28.9143256217345,6.4535092091653,28.8313422731401,26.7250930819484,14.4323831462303,16.0566382358148
"SELT","SELT","SELT",536.726511198751,467.803377042971,680.00115221361,365.492386617107,271.266433129256,304.268461495703,519.16656712948,457.075541612452,555.449748016914,361.382288427225,299.552413441169,348.985921080247,582.39311391743,465.385241599446,599.498992228029,725.989428805056
"SIAH2","SIAH2","SIAH2",216.253885580079,128.837651382327,76.3769410094996,93.8696293497489,107.691609718696,124.033003412261,112.620161165155,111.022610249616,98.5092501824869,61.1402058970533,179.847105367189,86.8741624310714,164.338650956898,127.17458087272,153.20529801383,236.261962612704
"MED12L","MED12L","MED12L",2.60546850096481,0,0,0,0,0,1.85637628294212,3.24627515349753,3.56057530780073,0,0.57828651243469,0,0,1.84310986772058,4.44073327576318,2.29380546225926
"GPR171","GPR171","GPR171",9.11913975337684,50.6147916144854,7.39131687188706,15.9778092510211,25.6131396087709,31.9772586922236,10.5194656033387,11.0373355218916,8.30800905153504,15.8309461697727,8.09601117408566,11.4177470623694,2.88313422731401,5.52932960316174,4.44073327576318,22.9380546225926
"P2RY14","P2RY14","P2RY14",2.60546850096481,0,0,0,4.07481766503174,0.96900783915829,0.61879209431404,0.649255030699506,0,1.63768408652821,0,0.496423785320408,0,6.45088453702203,0,1.14690273112963
"P2RY13","P2RY13","P2RY13",14.3300767553065,35.2769759737323,51.7392181032094,35.9500708147975,8.73175213935373,20.3491646223241,11.1382576976527,60.3807178550541,41.5400452576752,73.1498891982602,19.6617414227795,33.2603936164673,8.64940268194202,191.68342624294,134.332181591836,52.757525631963
"SUCNR1","SUCNR1","SUCNR1",0,0,0,0.998613078188818,2.91058404645124,0.96900783915829,2.47516837725616,2.59702012279802,1.18685843593358,4.91305225958464,0,1.48927135596122,0,63.58729043636,66.6109991364477,0
"MBNL1","MBNL1","MBNL1",1470.78696879464,1564.45719535682,285.797585712966,804.882141020188,420.87045311685,966.100815640815,1179.41773176256,783.001567023604,639.716696968198,580.286061326497,704.931258657887,376.78565305819,2121.98679130311,754.753490831578,1214.54055092123,1802.93109333578
"TMEM14E","TMEM14E","TMEM14E",0,0,4.92754458125804,0.998613078188818,0.582116809290248,3.87603135663316,1.85637628294212,4.54478521489654,0,3.27536817305642,5.20457861191221,5.9570854238449,0,5.52932960316174,0,0
"P2RY1","P2RY1","P2RY1",0,0,2.46377229062902,0.998613078188818,0.582116809290248,1.93801567831658,0,0,0,0,0,0.496423785320408,2.88313422731401,9.2155493386029,0,2.29380546225926
"RAP2B","RAP2B","RAP2B",104.218740038592,105.830927921197,152.753882018999,200.721228715952,232.846723716099,221.902795167248,123.758418862808,196.72427430195,195.83164192904,176.869881345047,178.112245829884,98.7883332787612,100.90969795599,106.900372327794,143.213648143363,73.4017747922963
"ARHGEF26","ARHGEF26","ARHGEF26",0,0,2.46377229062902,0,3.49270085574149,4.84503919579145,0,0,0,0.545894695509404,0,11.4177470623694,0,0,0,0
"DHX36","DHX36","DHX36",3.90820275144722,6.13512625630126,12.3188614531451,11.9833569382658,32.0164245109637,35.8532900488567,14.2322181692229,8.44031539909358,9.49486748746862,8.18842043264106,17.9268818854754,10.921323277049,5.76626845462802,10.1371042724632,11.101833189408,2.29380546225926
"MME","MME","MME",5.21093700192962,1.53378156407532,2.46377229062902,0,2.32846723716099,8.72107055242461,4.95033675451232,7.14180533769457,8.30800905153504,3.82126286856583,2.31314604973876,142.473626386957,0,31.3328677512499,7.77128323258557,6.88141638677778
"C3orf33","C3orf33","C3orf33",5.21093700192962,6.13512625630126,4.92754458125804,4.99306539094409,5.23905128361224,1.93801567831658,1.23758418862808,1.29851006139901,1.18685843593358,3.27536817305642,2.89143256217345,0.496423785320408,0,0,1.1101833189408,3.44070819338889
"SLC33A1","SLC33A1","SLC33A1",24.7519507591657,24.5405050252051,56.6667626844675,30.9570054238534,20.3740883251587,29.0702351747487,35.8899414702143,53.2389125173595,29.6714608983394,46.4010491182993,35.8537637709508,34.7496649724286,28.8313422731401,33.1759776189704,24.4240330166975,41.2884983206667
"GMPS","GMPS","GMPS",20.8437480077185,9.2026893844519,12.3188614531451,18.9736484855875,16.299270660127,10.6590862307412,28.4644363384458,20.7761609823842,17.8028765390037,16.3768408652821,13.8788762984326,14.3962897742918,14.41567113657,10.1371042724632,43.297149438691,27.5256655471111
"KCNAB1","KCNAB1","KCNAB1",2.60546850096481,0,0,4.99306539094409,1.74635042787075,4.84503919579145,0.61879209431404,0,0,1.09178939101881,1.73485953730407,0.992847570640816,0,0.92155493386029,0,0
"SSR3","SSR3","SSR3",375.187464138933,236.202360867599,396.667338791272,219.69487720154,306.775558495961,134.692089643002,416.447079473349,246.716911665812,327.572928317667,242.923139501685,157.87221789467,342.035988085761,371.924315323507,234.996508134374,345.267012190587,292.460196438056
"TIPARP","TIPARP","TIPARP",16.9355452562713,23.0067234611297,7.39131687188706,14.9791961728323,15.1350370415465,26.1632116572738,4.95033675451232,13.6343556446896,7.12115061560146,12.0096833012069,8.67429768652035,9.92847570640816,0,8.29399440474261,13.3221998272895,24.0849573537222
"LEKR1","LEKR1","LEKR1",0,0,0,0,0,0,2.47516837725616,1.29851006139901,0,0.545894695509404,0,1.98569514128163,0,0.92155493386029,0,0
"CCNL1","CCNL1","CCNL1",422.085897156299,446.330435145917,231.594595319128,472.343985983311,352.762786429891,675.398463893328,629.311559917379,757.680620826323,449.819347218826,528.426065253103,520.457861191221,465.645510630543,438.236402551729,462.620576797866,841.518955757123,906.053157592408
"VEPH1","VEPH1","VEPH1",0,0,0,0.998613078188818,0.582116809290248,0,0,0,0,1.09178939101881,0,0,0,3.68621973544116,5.55091659470398,0
"PTX3","PTX3","PTX3",6.51367125241203,9.2026893844519,0,0,285.819353361512,349.811829936143,28.4644363384458,21.4254160130837,7.12115061560146,2.72947347754702,55.5155051937302,22.8354941247388,57.6626845462802,76.4890595104041,65.5008158175069,137.628327735556
"RSRC1","RSRC1","RSRC1",27.3574192601305,21.4729418970544,19.7101783250322,24.9653269547205,16.299270660127,40.6983292446482,19.8013470180493,16.8806307981872,11.8685843593358,13.6473673877351,21.3966009600835,22.3390703394184,11.532536909256,5.52932960316174,14.4323831462303,30.9663737405
"MLF1","MLF1","MLF1",1.30273425048241,0,9.85508916251608,0,0.582116809290248,1.93801567831658,1.23758418862808,0,1.18685843593358,0,1.15657302486938,0,0,0,0,0
"GFM1","GFM1","GFM1",35.173824763025,18.4053787689038,17.2464060344031,40.9431362057415,22.1204387530294,41.6673370838065,39.6026940360986,43.5000870568669,40.3531868217416,30.0242082530172,26.022893059561,31.2746984751857,23.0650738185121,19.3526536110661,25.5342163356383,12.6159300424259
"LXN","LXN","LXN",3.90820275144722,0,7.39131687188706,1.99722615637764,2.32846723716099,0,0,1.29851006139901,0,1.63768408652821,3.46971907460814,0.496423785320408,0,0.92155493386029,8.88146655152636,0
"MFSD1","MFSD1","MFSD1",28.6601535106129,29.141849717431,93.6233470439028,101.858533975259,115.841245048759,98.8387995941456,78.5865959778831,130.500261170601,144.796729183896,167.043776825878,90.2126959398116,39.2174790403122,49.0132818643381,216.565409457168,155.425664651711,50.4637201697037
"IL12A","IL12A","IL12A",1.30273425048241,0,0,0,0,0,1.23758418862808,0.649255030699506,1.18685843593358,0,0,0,0,0,0,6.88141638677778
